Country code,Country,Region code,Region,BUA code,BUA name,BUA size classification, Counts 
E92000001,England,E12000006,East of England,E63003398,Sicklesmere,Minor, 850 
E92000001,England,E12000009,South West,E63006722,Sidbury,Minor, 440 
E92000001,England,E12000009,South West,E63004613,Siddington,Minor, 790 
E92000001,England,E12000009,South West,E63006750,Sidmouth,Small," 13,265 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000659,Sigglesthorne,Minor, 380 
E92000001,England,E12000008,South East,E63005300,Silchester,Minor, 790 
E92000001,England,E12000004,East Midlands,E63002395,Sileby,Small," 8,955 "
E92000001,England,E12000004,East Midlands,E63001970,Silk Willoughby,Minor, 305 
E92000001,England,E12000003,Yorkshire and The Humber,E63001176,Silkstone,Minor," 1,680 "
E92000001,England,E12000003,Yorkshire and The Humber,E63001200,Silkstone Common,Minor," 1,280 "
E92000001,England,E12000002,North West,E63000146,Silloth,Minor," 2,540 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000655,Silsden,Small," 8,395 "
E92000001,England,E12000006,East of England,E63003913,Silsoe,Minor," 3,420 "
E92000001,England,E12000006,East of England,E63004221,Silver End,Minor," 3,915 "
E92000001,England,E12000002,North West,E63000491,Silverdale,Minor," 1,055 "
E92000001,England,E12000004,East Midlands,E63003787,Silverstone,Minor," 2,540 "
E92000001,England,E12000009,South West,E63006575,Silverton,Minor," 1,500 "
E92000001,England,E12000002,North West,E63001175,Simister,Minor," 1,055 "
E92000001,England,E12000008,South East,E63005123,Sindlesham,Minor, 720 
E92000001,England,E12000008,South East,E63006409,Singleton,Minor, 515 
E92000001,England,E12000003,Yorkshire and The Humber,E63000426,Sinnington,Minor, 295 
E92000001,England,E12000008,South East,E63005889,Sissinghurst,Minor, 750 
E92000001,England,E12000008,South East,E63005238,Sittingbourne,Medium," 54,390 "
E92000001,England,E12000009,South West,E63006317,Sixpenny Handley,Minor, 650 
E92000001,England,E12000004,East Midlands,E63001717,Skegness,Medium," 20,700 "
E92000001,England,E12000004,East Midlands,E63001614,Skellingthorpe,Minor," 3,115 "
E92000001,England,E12000003,Yorkshire and The Humber,E63001103,Skelmanthorpe,Minor," 4,460 "
E92000001,England,E12000002,North West,E63001167,Skelmersdale,Medium," 34,915 "
E92000001,England,E12000002,North West,E63000227,Skelton (Eden),Minor, 360 
E92000001,England,E12000001,North East,E63000317,Skelton (Redcar and Cleveland),Small," 6,895 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000591,Skelton (York),Minor," 1,375 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000795,Skidby,Minor," 1,045 "
E92000001,England,E12000002,North West,E63000134,Skinburness,Minor, 270 
E92000001,England,E12000003,Yorkshire and The Humber,E63000600,Skipsea,Minor, 680 
E92000001,England,E12000003,Yorkshire and The Humber,E63000617,Skipton,Small," 15,050 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000728,Skirlaugh,Minor," 1,670 "
E92000001,England,E12000008,South East,E63004198,Slapton (Buckinghamshire),Minor, 310 
E92000001,England,E12000009,South West,E63006996,Slapton (South Hams),Minor, 210 
E92000001,England,E12000002,North West,E63001141,Slattocks,Minor, 155 
E92000001,England,E12000004,East Midlands,E63001918,Sleaford,Small," 18,030 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000366,Sleights,Minor," 1,930 "
E92000001,England,E12000009,South West,E63004510,Slimbridge,Minor, 715 
E92000001,England,E12000008,South East,E63006495,Slindon,Minor, 540 
E92000001,England,E12000008,South East,E63006027,Slinfold,Minor," 1,165 "
E92000001,England,E12000009,South West,E63004432,Sling,Minor, 895 
E92000001,England,E12000003,Yorkshire and The Humber,E63000493,Slingsby,Minor, 640 
E92000001,England,E12000006,East of England,E63004251,Slip End,Minor," 1,410 "
E92000001,England,E12000008,South East,E63004918,Slough,Large," 166,855 "
E92000001,England,E12000008,South East,E63006398,Small Dole,Minor, 785 
E92000001,England,E12000004,East Midlands,E63001933,Smalley,Minor," 2,200 "
E92000001,England,E12000008,South East,E63005751,Smallfield,Minor," 2,610 "
E92000001,England,E12000006,East of England,E63004436,Smallford,Minor, 330 
E92000001,England,E12000008,South East,E63005771,Smarden,Minor, 665 
E92000001,England,E12000005,West Midlands,E63002889,Smethwick,Medium," 56,340 "
E92000001,England,E12000005,West Midlands,E63002657,Snailbeach,Minor, 295 
E92000001,England,E12000003,Yorkshire and The Humber,E63000447,Snainton,Minor, 760 
E92000001,England,E12000003,Yorkshire and The Humber,E63000958,Snaith,Minor," 3,555 "
E92000001,England,E12000006,East of England,E63003441,Snape (East Suffolk),Minor, 670 
E92000001,England,E12000003,Yorkshire and The Humber,E63000434,Snape (Hambleton),Minor, 405 
E92000001,England,E12000006,East of England,E63002097,Snettisham,Minor," 2,710 "
E92000001,England,E12000005,West Midlands,E63003401,Snitterfield,Minor," 1,055 "
E92000001,England,E12000008,South East,E63005303,Snodland,Small," 11,830 "
E92000001,England,E12000008,South East,E63006350,Soberton,Minor, 710 
E92000001,England,E12000002,North West,E63000275,Sockbridge,Minor, 390 
E92000001,England,E12000006,East of England,E63003129,Soham,Small," 10,615 "
E92000001,England,E12000008,South East,E63005158,Sole Street,Minor, 990 
E92000001,England,E12000005,West Midlands,E63003011,Solihull,Large," 107,735 "
E92000001,England,E12000004,East Midlands,E63002498,Somerby,Minor, 295 
E92000001,England,E12000004,East Midlands,E63001830,Somercotes and Swanwick,Small," 15,100 "
E92000001,England,E12000009,South West,E63004702,Somerford Keynes,Minor, 480 
E92000001,England,E12000002,North West,E63001699,Somerford and Brereton Heath,Minor, 545 
E92000001,England,E12000006,East of England,E63003022,Somersham (Huntingdonshire),Minor," 3,350 "
E92000001,England,E12000006,East of England,E63003635,Somersham (Mid Suffolk),Minor, 705 
E92000001,England,E12000009,South West,E63006076,Somerton,Small," 5,100 "
E92000001,England,E12000008,South East,E63005020,Sonning,Minor," 1,615 "
E92000001,England,E12000008,South East,E63004926,Sonning Common,Small," 5,265 "
E92000001,England,E12000008,South East,E63006665,Sopley,Minor, 285 
E92000001,England,E12000002,North West,E63000672,Sough,Minor, 510 
E92000001,England,E12000008,South East,E63004072,Soulbury,Minor, 310 
E92000001,England,E12000003,Yorkshire and The Humber,E63001458,South Anston,Minor," 2,525 "
E92000001,England,E12000001,North East,E63000108,South Bents,Minor," 1,110 "
E92000001,England,E12000009,South West,E63006913,South Brent,Minor," 2,645 "
E92000001,England,E12000001,North East,E63000028,South Broomhill,Minor," 1,520 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000833,South Cave,Minor," 4,820 "
E92000001,England,E12000009,South West,E63004661,South Cerney,Minor," 4,000 "
E92000001,England,E12000008,South East,E63006313,South Chailey,Minor, 925 
E92000001,England,E12000004,East Midlands,E63001635,South Clifton,Minor, 310 
E92000001,England,E12000004,East Midlands,E63002502,South Croxton,Minor, 270 
E92000001,England,E12000008,South East,E63005115,South Darenth and Sutton at Hone,Minor," 4,090 "
E92000001,England,E12000003,Yorkshire and The Humber,E63001088,South Elmsall,Small," 11,185 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000972,South Ferriby,Minor, 635 
E92000001,England,E12000008,South East,E63005623,South Godstone,Minor," 1,525 "
E92000001,England,E12000008,South East,E63006269,South Harting,Minor, 800 
E92000001,England,E12000008,South East,E63006624,South Hayling,Small," 15,305 "
E92000001,England,E12000008,South East,E63004554,South Heath,Minor," 1,280 "
E92000001,England,E12000001,North East,E63000183,South Hetton,Minor," 2,880 "
E92000001,England,E12000003,Yorkshire and The Humber,E63001079,South Hiendley,Minor," 1,750 "
E92000001,England,E12000009,South West,E63005673,South Horrington,Minor, 755 
E92000001,England,E12000004,East Midlands,E63001690,South Hykeham,Minor," 1,070 "
E92000001,England,E12000004,East Midlands,E63001289,South Kelsey,Minor, 275 
E92000001,England,E12000003,Yorkshire and The Humber,E63001025,South Killingholme,Minor," 1,235 "
E92000001,England,E12000004,East Midlands,E63002970,South Kilworth,Minor, 580 
E92000001,England,E12000003,Yorkshire and The Humber,E63001096,South Kirkby,Small," 8,885 "
E92000001,England,E12000004,East Midlands,E63001881,South Kyme,Minor, 435 
E92000001,England,E12000004,East Midlands,E63001492,South Leverton,Minor, 515 
E92000001,England,E12000005,West Midlands,E63003686,South Littleton,Minor, 425 
E92000001,England,E12000004,East Midlands,E63002665,South Luffenham,Minor, 210 
E92000001,England,E12000009,South West,E63004813,South Marston,Minor, 860 
E92000001,England,E12000008,South East,E63005526,South Merstham,Small," 9,955 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000818,South Milford,Minor," 2,410 "
E92000001,England,E12000006,East of England,E63004588,South Mimms,Minor, 710 
E92000001,England,E12000009,South West,E63006132,South Molton,Small," 6,225 "
E92000001,England,E12000008,South East,E63003965,South Newington,Minor, 275 
E92000001,England,E12000009,South West,E63005961,South Newton,Minor, 345 
E92000001,England,E12000004,East Midlands,E63001797,South Normanton and Pinxton,Small," 16,025 "
E92000001,England,E12000008,South East,E63005621,South Nutfield,Minor," 1,950 "
E92000001,England,E12000006,East of England,E63004897,South Ockendon,Medium," 22,440 "
E92000001,England,E12000009,South West,E63006325,South Petherton,Minor," 3,100 "
E92000001,England,E12000001,North East,E63000087,South Shields,Medium," 73,345 "
E92000001,England,E12000008,South East,E63004873,South Stoke,Minor, 520 
E92000001,England,E12000006,East of England,E63002442,South Walsham,Minor, 410 
E92000001,England,E12000008,South East,E63005649,South Warnborough,Minor, 460 
E92000001,England,E12000004,East Midlands,E63001800,South Wingfield,Minor," 1,080 "
E92000001,England,E12000004,East Midlands,E63002312,South Witham,Minor," 1,590 "
E92000001,England,E12000008,South East,E63005930,South Wonston,Minor," 2,685 "
E92000001,England,E12000006,East of England,E63004660,South Woodham Ferrers,Small," 16,025 "
E92000001,England,E12000009,South West,E63006705,South Zeal,Minor, 890 
E92000001,England,E12000005,West Midlands,E63003369,Southam (Stratford-on-Avon),Small," 8,110 "
E92000001,England,E12000009,South West,E63004103,Southam (Tewkesbury),Minor, 940 
E92000001,England,E12000008,South East,E63006382,Southampton,Major," 249,620 "
E92000001,England,E12000008,South East,E63005766,Southborough,Small," 9,630 "
E92000001,England,E12000008,South East,E63006528,Southbourne,Minor," 4,155 "
E92000001,England,E12000008,South East,E63005099,Southend,Minor, 705 
E92000001,England,E12000006,East of England,E63004820,Southend-on-Sea,Large," 182,305 "
E92000001,England,E12000006,East of England,E63002786,Southery,Minor," 1,260 "
E92000001,England,E12000006,East of England,E63004907,Southfields,Minor," 1,165 "
E92000001,England,E12000008,South East,E63005095,Southfleet,Minor, 600 
E92000001,England,E12000006,East of England,E63003793,Southill,Minor, 275 
E92000001,England,E12000006,East of England,E63004610,Southminster,Minor," 4,545 "
E92000001,England,E12000002,North West,E63001029,Southport,Large," 94,440 "
E92000001,England,E12000006,East of England,E63002056,Southrepps,Minor, 600 
E92000001,England,E12000009,South West,E63004522,Southrop,Minor, 275 
E92000001,England,E12000008,South East,E63006105,Southwater,Small," 11,205 "
E92000001,England,E12000009,South West,E63006864,Southwell (Dorset),Minor," 1,700 "
E92000001,England,E12000004,East Midlands,E63001829,Southwell (Newark and Sherwood),Small," 7,410 "
E92000001,England,E12000008,South East,E63006535,Southwick (Adur),Small," 12,240 "
E92000001,England,E12000009,South West,E63005470,Southwick (Wiltshire),Minor," 1,855 "
E92000001,England,E12000008,South East,E63006481,Southwick (Winchester),Minor, 705 
E92000001,England,E12000006,East of England,E63003050,Southwold,Minor, 950 
E92000001,England,E12000002,North West,E63000682,Sower Carr,Minor, 320 
E92000001,England,E12000003,Yorkshire and The Humber,E63000452,Sowerby,Minor," 4,725 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000938,Sowerby Bridge,Minor," 4,485 "
E92000001,England,E12000004,East Midlands,E63002275,Spalding,Medium," 30,550 "
E92000001,England,E12000006,East of England,E63003138,Spaldwick,Minor, 605 
E92000001,England,E12000009,South West,E63006119,Sparkford,Minor, 555 
E92000001,England,E12000008,South East,E63006023,Sparsholt (Winchester),Minor, 430 
E92000001,England,E12000009,South West,E63005904,Spaxton,Minor, 330 
E92000001,England,E12000008,South East,E63004605,Speen,Minor, 600 
E92000001,England,E12000008,South East,E63005786,Speldhurst,Minor, 945 
E92000001,England,E12000006,East of England,E63004263,Spellbrook,Minor, 320 
E92000001,England,E12000008,South East,E63005183,Spencers Wood and Three Mile Cross,Small," 7,610 "
E92000001,England,E12000001,North East,E63000232,Spennymoor,Medium," 20,410 "
E92000001,England,E12000009,South West,E63006580,Spetisbury,Minor, 585 
E92000001,England,E12000004,East Midlands,E63001682,Spilsby,Minor," 3,670 "
E92000001,England,E12000004,East Midlands,E63001514,Spinkhill,Minor, 240 
E92000001,England,E12000006,East of England,E63002400,Spixworth,Minor," 3,420 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000619,Spofforth,Minor," 1,175 "
E92000001,England,E12000006,East of England,E63002482,Sporle,Minor, 790 
E92000001,England,E12000004,East Midlands,E63003198,Spratton,Minor," 1,285 "
E92000001,England,E12000005,West Midlands,E63002617,Springhill,Minor, 520 
E92000001,England,E12000001,North East,E63000119,Springwell,Minor," 2,140 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000783,Sproatley,Minor," 1,210 "
E92000001,England,E12000003,Yorkshire and The Humber,E63001228,Sprotbrough,Small," 7,550 "
E92000001,England,E12000006,East of England,E63003722,Sproughton,Minor, 800 
E92000001,England,E12000009,South West,E63006976,St Agnes,Minor," 3,250 "
E92000001,England,E12000006,East of England,E63004441,St Albans,Large," 75,540 "
E92000001,England,E12000009,South West,E63006956,St Austell,Medium," 24,360 "
E92000001,England,E12000002,North West,E63000350,St Bees,Minor," 1,185 "
E92000001,England,E12000009,South West,E63006948,St Blazey,Small," 6,575 "
E92000001,England,E12000009,South West,E63006831,St Breward,Minor, 700 
E92000001,England,E12000009,South West,E63004496,St Briavels,Minor, 705 
E92000001,England,E12000009,South West,E63007081,St Buryan,Minor, 655 
E92000001,England,E12000009,South West,E63006878,St Cleer,Minor," 1,145 "
E92000001,England,E12000009,South West,E63006899,St Columb Major,Minor," 3,665 "
E92000001,England,E12000009,South West,E63007012,St Day,Minor," 1,430 "
E92000001,England,E12000009,South West,E63006922,St Dennis,Minor," 2,365 "
E92000001,England,E12000009,South West,E63006882,St Dominick,Minor, 545 
E92000001,England,E12000009,South West,E63006977,St Erme and Trispen,Minor," 1,605 "
E92000001,England,E12000009,South West,E63007049,St Erth,Minor," 1,130 "
E92000001,England,E12000009,South West,E63006875,St Eval,Minor, 895 
E92000001,England,E12000009,South West,E63006925,St Germans,Minor, 525 
E92000001,England,E12000008,South East,E63006747,St Helens (Isle of Wight),Minor, 940 
E92000001,England,E12000002,North West,E63001325,St Helens (St. Helens),Large," 107,680 "
E92000001,England,E12000009,South West,E63007021,St Ives (Cornwall),Small," 5,410 "
E92000001,England,E12000006,East of England,E63003147,St Ives (Huntingdonshire),Small," 16,820 "
E92000001,England,E12000006,East of England,E63002979,St James South Elmham,Minor, 205 
E92000001,England,E12000009,South West,E63007062,St Just,Minor," 1,830 "
E92000001,England,E12000009,South West,E63007084,St Keverne,Minor, 995 
E92000001,England,E12000009,South West,E63006850,St Mabyn,Minor, 725 
E92000001,England,E12000008,South East,E63005713,St Margaret's at Cliffe,Minor," 2,400 "
E92000001,England,E12000005,West Midlands,E63002052,St Martins,Minor," 2,690 "
E92000001,England,E12000008,South East,E63005568,St Mary Bourne,Minor, 725 
E92000001,England,E12000008,South East,E63006103,St Mary's Bay,Minor," 2,965 "
E92000001,England,E12000009,South West,E63007056,St Mawes,Minor, 640 
E92000001,England,E12000009,South West,E63006848,St Merryn,Minor," 1,345 "
E92000001,England,E12000002,North West,E63000711,St Michael's on Wyre,Minor, 340 
E92000001,England,E12000009,South West,E63006883,St Neot,Minor, 310 
E92000001,England,E12000006,East of England,E63003403,St Neots,Medium," 33,265 "
